ListingKey	ListingNumber	ListingCreationDate	CreditGrade	Term	LoanStatus	ClosedDate	BorrowerAPR	BorrowerRate	LenderYield	EstimatedEffectiveYield	EstimatedLoss	EstimatedReturn	ProsperRating..numeric.	ProsperRating..Alpha.	ProsperScore	ListingCategory..numeric.	BorrowerState	Occupation	EmploymentStatus	EmploymentStatusDuration	IsBorrowerHomeowner	CurrentlyInGroup	GroupKey	DateCreditPulled	CreditScoreRangeLower	CreditScoreRangeUpper	FirstRecordedCreditLine	CurrentCreditLines	OpenCreditLines	TotalCreditLinespast7years	OpenRevolvingAccounts	OpenRevolvingMonthlyPayment	InquiriesLast6Months	TotalInquiries	CurrentDelinquencies	AmountDelinquent	DelinquenciesLast7Years	PublicRecordsLast10Years	PublicRecordsLast12Months	RevolvingCreditBalance	BankcardUtilization	AvailableBankcardCredit	TotalTrades	TradesNeverDelinquent..percentage.	TradesOpenedLast6Months	DebtToIncomeRatio	IncomeRange	IncomeVerifiable	StatedMonthlyIncome	LoanKey	TotalProsperLoans	TotalProsperPaymentsBilled	OnTimeProsperPayments	ProsperPaymentsLessThanOneMonthLate	ProsperPaymentsOneMonthPlusLate	ProsperPrincipalBorrowed	ProsperPrincipalOutstanding	ScorexChangeAtTimeOfListing	LoanCurrentDaysDelinquent	LoanFirstDefaultedCycleNumber	LoanMonthsSinceOrigination	LoanNumber	LoanOriginalAmount	LoanOriginationDate	LoanOriginationQuarter	MemberKey	MonthlyLoanPayment	LP_CustomerPayments	LP_CustomerPrincipalPayments	LP_InterestandFees	LP_ServiceFees	LP_CollectionFees	LP_GrossPrincipalLoss	LP_NetPrincipalLoss	LP_NonPrincipalRecoverypayments	PercentFunded	Recommendations	InvestmentFromFriendsCount	InvestmentFromFriendsAmount	Investors	ListingCategory	pos_july_2009
379C3597523137342024058	1082369	2013-12-16 07:57:10.747000000	None	36	Current		0.26855	0.2304	0.2204	0.20169	0.1125	0.08919	3	D	3	1	PA	Other	Employed	1	False	False		2013-12-16 07:57:13	640	659	2007-03-04 00:00:00	17	14	20	12	376	2	9	0	0	0	1	0	5818	0.91	200	18	0.94	2	0.2	$50,000-74,999	True	5828.333333	94E837017608179653074D3	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	3	123629	4000	2013-12-27 00:00:00	Q4 2013	72F93700801386490C92B23	154.92	309.84	154.8	155.04	-6.73	0	0	0	0	1	0	0	0	9	Debt Consolidation	TRUE
37A23536402304506DD63D8	551739	2012-01-15 20:48:38.890000000	None	60	Current		0.15784	0.1396	0.1296	0.1291	0.038	0.0911	6	A	8	2	AZ	Nurse (RN)	Employed	84	False	False		2012-01-15 20:48:37	760	779	2000-03-01 00:00:00	7	7	22	4	197	1	3	0	0	0	0	0	4903	0.02	14846	21	1	1	0.22	$75,000-99,999	True	6250	90EF36411731440995B7AAB	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	26	59845	8000	2012-01-31 00:00:00	Q1 2012	811C3528581856779952A96	185.98	4649.5	2686.8	1962.7	-140.58	0	0	0	0	1	0	0	0	70	Home Improvement	TRUE
37B135804065550864AE252	792756	2013-05-30 07:39:26.773000000	None	36	Current		0.25013	0.2124	0.2024	0.1873	0.0874	0.0999	4	C	3	1	IN	Analyst	Employed	9	True	False		2013-05-30 13:22:13	680	699	1997-06-05 00:00:00	8	7	20	5	344	0	1	0	0	23	0	0	10271	0.98	80	15	0.93	1	0.38	$25,000-49,999	True	3083.333333	4EB236851324806991D247F	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	9	94720	10000	2013-06-28 00:00:00	Q2 2013	F6CD35803831495747D6A27	377.98	3033.0208	1722	1311.0208	-60.22	-125.97	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
30AF3429895986044EB51C1	391233	2008-09-01 09:08:49.063000000	E	36	Chargedoff	2009-06-10 00:00:00	0.37453	0.35	0.34	NA	NA	NA	NA		0	1	NY	Administrative Assistant	Full-time	60	False	False		2008-08-03 13:00:06.980000000	580	599	1978-04-01 00:00:00	10	10	35	10	433	1	5	1	4609	32	1	0	16304	0.97	489	28	0.64	1	0.23	$1-24,999	True	2040	E03034300021801308F2370	NA	NA	NA	NA	NA	NA	NA	NA	1855	10	66	36483	1000	2008-09-09 00:00:00	Q3 2008	27A3342815935760530C0E3	45.24	180.96	66.88	114.08	-3.26	0	933.12	933.12	0	1	0	0	0	17	Debt Consolidation	FALSE
30B433682852996309ABF6B	39752	2006-09-15 12:03:54.050000000	A	36	Defaulted	2007-06-29 00:00:00	0.17722	0.17	0.165	NA	NA	NA	NA		0	0	TX	Other	Not available	NA	False	False		2006-09-15 11:54:49.413000000	720	739	1972-11-01 00:00:00	NA	NA	27	11	304	0	0	1	NA	5	5	NA	NA	NA	NA	NA	NA	NA	0.22	Not displayed	True	3083.333333	0C9A3370069612073D6BBAF	NA	NA	NA	NA	NA	NA	NA	NA	180	10	90	3553	5000	2006-09-28 00:00:00	Q3 2006	5D5C3368316173729F4DD11	178.26	703.04	401.42	301.62	-8.86	0	4610.14	4598.58	0	1	0	0	0	40	Not Available	FALSE
30BC3602851181424CB8783	1155727	2014-02-11 14:30:44.527000000	None	36	Current		0.11548	0.0874	0.0774	0.07533	0.0224	0.05293	6	A	10	1	AR	Sales - Retail	Employed	117	True	False		2014-03-05 12:37:03	700	719	1996-10-28 00:00:00	12	10	33	4	176	0	10	0	0	0	0	0	3235	0	6500	30	0.93	0	0.11	$100,000+	True	20833.333333	E1383707873548484EE881D	2	31	31	0	0	11000	379.19	NA	0	NA	0	135312	3500	2014-03-10 00:00:00	Q1 2014	E95835399891621544802CF	110.88	0	0	0	0	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
30BF3580752808856D45B93	801387	2013-06-07 13:51:31.477000000	None	36	Current		0.18214	0.1459	0.1359	0.1292	0.0474	0.0818	5	B	5	1	MI	Teacher	Employed	154	True	False		2013-06-07 17:49:57	780	799	1985-05-01 00:00:00	9	8	21	6	144	0	0	0	0	0	0	0	4011	0.47	1570	18	1	0	0.26	$25,000-49,999	True	2083.333333	E7AA3685100641210AAAC1E	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	9	92403	4000	2013-06-13 00:00:00	Q2 2013	9DF93581429774624C72F74	137.86	1102.88	742.52	360.36	-24.7	0	0	0	0	1	0	0	0	85	Debt Consolidation	TRUE
30C0358084995188901B36F	800294	2013-06-07 08:03:22.830000000	None	36	Current		0.28032	0.2419	0.2319	0.2126	0.1075	0.1051	3	D	5	1	CA	Sales - Retail	Employed	161	False	False		2013-06-07 08:54:46	640	659	1997-04-30 00:00:00	6	6	42	6	340	0	6	8	150	27	1	0	9202	0.96	212	30	0.8	0	0.16	$50,000-74,999	True	4333.333333	89B93685941834620C51A7C	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	9	93365	8500	2013-06-19 00:00:00	Q2 2013	F7C23581714802803B560C1	334.33	2669.0067	1390.85	1278.1567	-53.07	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
30CF35943283701387B8E53	991163	2013-11-03 08:37:39.037000000	None	36	Current		0.12274	0.0949	0.0849	0.08266	0.0224	0.06026	6	A	7	1	OH	Engineer - Mechanical	Employed	2	True	False		2013-11-03 08:37:41	760	779	1995-08-15 00:00:00	7	6	22	4	470	0	2	2	0	0	0	0	22590	0.87	3280	20	0.9	0	0.31	$50,000-74,999	True	5666.666667	545B36976483264763646C3	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	4	109776	20000	2013-11-13 00:00:00	Q4 2013	4CFE36964490561258BFBF9	640.57	1916.51	1416.22	500.29	-53.26	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
30D135364466873826610BB	552442	2012-01-18 14:06:53.167000000	None	36	Completed	2012-01-28 00:00:00	0.35797	0.3177	0.3077	0.2896	0.165	0.1246	1	HR	2	7	CA	Other	Employed	89	False	False		2012-01-18 14:06:49	700	719	2008-08-10 00:00:00	3	2	3	2	41	3	4	0	0	0	0	0	13	0	7087	3	1	0	0.29	$1-24,999	True	750	9FC3364021858530304F4E0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	26	59290	4000	2012-01-24 00:00:00	Q1 2012	B6BF35374226963668285F9	173.71	4017.41	4003.48	13.93	-0.44	0	0	0	0	1	0	0	0	14	Other	TRUE
30D535750650746887EE745	739717	2013-03-28 13:00:38.680000000	None	60	Completed	2013-11-22 00:00:00	0.19364	0.1699	0.1599	0.1512	0.0549	0.0963	5	B	7	3	IL	Other	Employed	6	False	False		2013-05-01 19:17:47	780	799	2000-04-10 00:00:00	5	5	11	4	155	1	2	0	0	0	0	0	5336	0.18	23364	11	1	0	0.18	$75,000-99,999	True	6500	7AD336826674584695D63AF	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	10	89882	25000	2013-05-07 00:00:00	Q2 2013	A39B35739897273444D5ED0	621.18	26561.6	25000	1561.6	-91.9	0	0	0	0	1	0	0	0	107	Business	TRUE
30DC349331579840192B375	473294	2010-08-27 06:00:01.207000000	None	36	Completed	2011-07-05 00:00:00	0.36676	0.33	0.32	0.0612	0.24	0.0612	1	HR	3	1	GA	Professional	Employed	118	True	False		2010-08-10 06:16:21	660	679	1998-09-09 00:00:00	11	10	31	4	83	2	3	0	0	0	0	0	27819	0	0	29	0.86	2	0.23	$100,000+	True	9000	82AB3597979529632927092	1	36	35	1	0	4500	0	-67	0	NA	42	44264	3000	2010-09-03 00:00:00	Q3 2010	2D373394099660079D45D6F	132.33	3892.32	3132.45	759.87	-23.01	0	0	0	0	1	0	0	0	82	Debt Consolidation	TRUE
0B22359310225458777DBFD	1026312	2013-11-06 16:53:48.537000000	None	36	Current		0.2354	0.198	0.188	0.17416	0.0849	0.08926	4	C	5	1	PA	Laborer	Employed	33	False	False		2013-10-21 08:03:05	640	659	2006-05-22 00:00:00	6	6	14	3	94	0	7	0	0	20	0	0	2732	0.52	2438	11	0.69	2	0.19	$75,000-99,999	True	7083.333333	A6543697810846189C06A1C	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	4	110229	10000	2013-11-14 00:00:00	Q4 2013	15D536952444975203D34C4	370.62	1106.4353	623.24	483.1953	-24.68	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
0B2735601345653295636C2	647408	2012-09-30 15:00:00.273000000	None	36	Current		0.35797	0.3177	0.3077	0.2896	0.1675	0.1221	1	HR	5	1	OH	Administrative Assistant	Employed	6	False	False		2012-09-30 14:59:59	660	679	1996-08-05 00:00:00	7	7	16	6	265	1	2	0	0	0	1	0	9416	0.96	205	16	1	2	0.28	$25,000-49,999	True	3750	E7D33662252447436B47760	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	17	75613	4000	2012-10-04 00:00:00	Q4 2012	DC6E341137072233957D997	173.71	2953.07	1434.6	1518.47	-47.82	0	0	0	0	1	0	0	0	21	Debt Consolidation	TRUE
0B8C35925193683816205EB	968214	2013-10-09 13:53:47.790000000	None	36	Current		0.12691	0.099	0.089	0.08643	0.0249	0.06153	6	A	10	1	IN	Nurse (RN)	Employed	102	True	False		2013-10-09 13:53:50	700	719	1981-08-06 00:00:00	18	16	45	16	773	1	5	0	0	0	0	0	24070	0.53	20947	42	0.92	0	0.21	$100,000+	True	10000	5B8F3694738901289919774	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	5	106283	19000	2013-10-16 00:00:00	Q4 2013	BBAD3694256986252C057BD	612.18	2448.72	1837.76	610.96	-61.71	0	0	0	0	1	0	0	0	381	Debt Consolidation	TRUE
0B903551542311358459B79	606508	2012-07-01 17:05:39.313000000	None	36	Completed	2013-07-22 00:00:00	0.22742	0.1902	0.1802	0.176	0.065	0.111	4	C	5	18	MT	Clerical	Full-time	78	True	False		2012-07-01 17:05:36	680	699	1975-07-01 00:00:00	12	12	24	11	1260	0	2	0	0	0	0	0	54251	0.97	1449	23	1	0	0.39	$50,000-74,999	True	4583.333333	AED5365571451262533E53C	2	50	50	0	0	19000	4632.6	-32	0	NA	20	69241	2500	2012-07-05 00:00:00	Q3 2012	3D353411365322192A9BE8C	91.67	2934.64	2500	434.64	-22.87	0	0	0	0	1	0	0	0	42	Taxes	TRUE
0B943562226915862B49602	660862	2012-10-25 15:52:38.347000000	None	60	Completed	2013-10-16 00:00:00	0.23656	0.2118	0.2018	0.1895	0.0649	0.1246	4	C	8	15	HI	Other	Employed	148	False	False		2012-10-24 16:38:04	680	699	1999-11-16 00:00:00	6	4	17	3	70	0	4	0	0	1	1	0	993	0.15	5607	15	0.75	1	0.21	$25,000-49,999	True	2916.666667	9264366499461770108B061	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	16	77560	5000	2012-11-08 00:00:00	Q4 2012	BD1F3560665447801844816	135.77	5943.82	5000	943.82	-38.45	0	0	0	0	1	0	0	0	71	Medical/Dental	TRUE
0B9535434558128177C0DD6	571842	2012-03-24 15:38:46.797000000	None	60	Defaulted	2013-06-29 00:00:00	0.27246	0.2468	0.2368	0.2312	0.089	0.1422	4	C	7	3	OH	Other	Employed	61	False	False		2012-03-21 06:33:58	800	819	1989-04-07 00:00:00	12	11	51	6	232	1	1	0	0	0	0	0	8143	0.14	45159	46	0.95	2	0.46	$50,000-74,999	True	4875	8BD03647463900710BCD2F5	NA	NA	NA	NA	NA	NA	NA	NA	222	16	24	62688	15000	2012-03-27 00:00:00	Q1 2012	10313543263941777340E9D	437.46	4374.6	1396.12	2978.48	-113.94	0	13603.88	13603.88	0	1	0	0	0	25	Business	TRUE
0B963579297248707226182	782391	2013-05-17 16:12:55.103000000	None	60	Current		0.17522	0.1519	0.1419	0.135	0.0474	0.0876	5	B	6	1	TN	Sales - Commission	Employed	108	True	False		2013-05-17 16:12:45	720	739	1999-07-08 00:00:00	10	10	38	4	308	0	1	0	0	0	0	0	10020	0.96	230	33	0.96	0	0.37	$50,000-74,999	True	4416.666667	5F893682074861318EC773F	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	10	91427	12000	2013-05-24 00:00:00	Q2 2013	B9E93579540146169A8AC05	286.68	2580.12	1265.13	1314.99	-86.56	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
0B9A3602057264350537EBB	1183403	2014-02-08 10:18:17.947000000	None	36	Current		0.32488	0.285	0.275	0.25006	0.1475	0.10256	2	E	3	13	NY	Other	Other	81	False	False		2014-02-08 10:18:20	680	699	1993-12-21 00:00:00	18	18	26	17	965	0	3	0	0	0	0	0	31076	0.78	8324	25	1	2	0.45	$25,000-49,999	True	3058.333333	D42B37055192147124F8AEB	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1	131381	3000	2014-02-12 00:00:00	Q1 2014	3D5F3526423569015124374	124.9	152.5575	110.39	42.1675	-1.56	0	0	0	0	1	0	0	0	1	Household Expenses	TRUE
0B9C3403891421855CFA22E	222761	2007-10-29 09:42:24.367000000	C	36	Completed	2010-09-20 00:00:00	0.0768	0.07	0.06	NA	NA	NA	NA		0	0	VA	Military Enlisted	Full-time	72	True	True	306A3386722721463ECE4F2	2007-10-29 09:40:50.300000000	660	679	1996-05-24 00:00:00	12	11	40	9	574	0	12	0	0	0	0	0	34909	0.74	10102	37	1	1	0.76	$25,000-49,999	True	2400	FA483405133968612139703	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	76	21470	6000	2007-11-07 00:00:00	Q4 2007	30A233852045701115DF643	185.26	6667.27	5999.7	667.57	-95.37	0	0	0	0	1	4	0	0	2	Not Available	FALSE
03483586867626472CDC775	878278	2013-08-22 21:12:45.603000000	None	36	Current		0.20053	0.1639	0.1539	0.1452	0.0574	0.0878	5	B	6	7	MO	Analyst	Employed	93	False	False		2013-08-22 21:12:34	660	679	2005-08-30 00:00:00	22	20	30	14	714	3	9	0	0	0	0	0	30716	0.87	3847	29	1	2	0.39	$75,000-99,999	True	7166.666667	14333692082360237FC15AE	3	77	77	0	0	17000	3506.35	45	0	NA	7	99974	8000	2013-08-27 00:00:00	Q3 2013	DC363399408499862E60901	282.8	1696.7977	1072.21	624.5877	-32.09	0	0	0	0	1	0	0	0	1	Other	TRUE
034E3382249068298E9DCE2	97563	2007-02-10 23:36:29.750000000	HR	36	Defaulted	2007-08-21 00:00:00	0.28938	0.27	0.235	NA	NA	NA	NA		0	0	MO	Other	Not available	NA	False	True	5EA73366320555283BA0246	2007-01-29 23:25:37.413000000	500	519	1996-08-12 00:00:00	NA	NA	12	1	53	2	6	4	NA	2	0	NA	NA	NA	NA	NA	NA	NA	0.24	Not displayed	True	1541.666667	B08C338266433356186D8B9	NA	NA	NA	NA	NA	NA	NA	NA	246	6	85	7706	1000	2007-02-22 00:00:00	Q1 2007	778B33767632213545B68D5	40.83	29.07	0	29.07	-0.73	0	1000	1000	0	1	0	0	0	6	Not Available	FALSE
035335312090115234D30B9	536779	2011-11-02 05:14:08.393000000	None	36	Current		0.35132	0.3149	0.3049	0.2909	0.147	0.1439	2	E	5	7	TN	Military Officer	Employed	13	True	False		2011-10-09 10:52:50	680	699	1999-09-15 00:00:00	11	11	25	6	176	4	6	0	0	0	0	0	6462	0.92	538	20	1	0	0.19	$50,000-74,999	True	5916.666667	4910363371747154152B1E4	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	28	55677	7500	2011-11-08 00:00:00	Q4 2011	79C53527186219454A3189A	324.54	8762.58	4921.45	3841.13	-121.99	0	0	0	0	1	0	0	0	75	Other	TRUE
035335836251863369279DB	836187	2013-07-11 21:57:15.077000000	None	60	Current		0.18136	0.1579	0.1479	0.1404	0.0499	0.0905	5	B	6	1	VA	Professional	Employed	145	True	False		2013-07-11 21:57:08	760	779	1994-04-21 00:00:00	16	16	34	10	805	0	6	0	0	0	0	0	22504	0.89	974	33	1	2	0.17	$100,000+	True	14166.666667	0E2636873185052758D294C	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	8	96142	13000	2013-07-17 00:00:00	Q3 2013	CB213584788453193E28CC1	314.69	2197.2062	1034.2	1163.0062	-74	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
034134028609382986B2E6E	222072	2007-10-27 08:30:24.840000000	D	36	Completed	2010-09-08 00:00:00	0.22241	0.215	0.205	NA	NA	NA	NA		0	0	MI	Other	Full-time	34	False	False		2007-10-27 08:09:40.480000000	600	619	1997-10-05 00:00:00	10	9	23	11	356	1	7	0	0	3	0	0	5144	0.79	367	16	0.62	0	0.24	$25,000-49,999	True	4083.333333	6EE934044084759368D5BF2	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	76	21498	8000	2007-11-08 00:00:00	Q4 2007	6E0E34045567370088A2A1F	303.46	10423.52	7346.9	3076.62	-126.22	-103.18	0	0	0	1	1	0	0	161	Not Available	FALSE
03443601529409801F3C1FA	1177719	2014-02-01 01:58:19.370000000	None	36	Current		0.16324	0.1274	0.1174	0.1121	0.0424	0.0697	5	B	4	1	NJ	Other	Employed	221	True	False		2014-01-19 01:14:55	700	719	2005-07-21 00:00:00	10	9	16	8	357	1	11	0	0	0	0	0	12030	0.69	3946	15	1	1	0.24	$50,000-74,999	True	4333.333333	B3FF3706369634291718C27	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1	130946	10000	2014-02-10 00:00:00	Q1 2014	0FC537043309696211C68BF	335.69	0	0	0	0	0	0	0	0	1	0	0	0	98	Debt Consolidation	TRUE
034D36003303926712D8E2D	1135708	2014-01-28 16:53:16.240000000	None	36	Current		0.20524	0.1685	0.1585	0.14814	0.0699	0.07824	4	C	4	1	NV	Administrative Assistant	Employed	6	False	False		2014-01-28 16:53:18	680	699	1997-01-13 00:00:00	9	9	32	8	278	1	4	1	0	14	1	0	6777	0.68	2071	24	0.66	0	0.28	$25,000-49,999	True	2600	B084370475414225750A626	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	2	129976	2500	2014-01-30 00:00:00	Q1 2014	E22437040100863112FBA95	88.95	87.7959	55.48	32.3159	-1.99	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
03513429725722765AF80DD	392207	2008-09-03 08:12:42.640000000	HR	36	Chargedoff	2010-06-17 00:00:00	0.14132	0.12	0.11	NA	NA	NA	NA		0	6	MI	Other	Not employed	49	True	False		2008-08-25 13:30:13.530000000	540	559	1997-05-21 00:00:00	9	10	21	0	0	0	2	6	2331	99	0	0	0	0	0	11	0	0	NA	Not employed	False	0	4B2C34312275014343D9E3B	NA	NA	NA	NA	NA	NA	NA	NA	1483	22	66	36710	3000	2008-09-16 00:00:00	Q3 2008	1CF83429156943599CAA1F4	99.64	1494.6	1110.87	383.73	-31.98	0	1858.81	1889.13	0	1	0	0	0	1	Auto	FALSE
036D35828110680794E5213	835929	2013-07-11 17:52:50.950000000	None	36	Past Due (16-30 days)		0.35356	0.3134	0.3034	0.276	0.1575	0.1185	1	HR	3	1	OH	Teacher	Employed	58	False	False		2013-07-08 16:28:46	620	639	2000-07-25 00:00:00	12	11	35	7	305	1	7	0	0	0	1	1	7104	1.13	7	28	0.89	0	0.69	$25,000-49,999	True	2500	C2633687431614842C9C64C	2	23	17	6	0	22500	12628.63	-16	23	NA	8	95546	4000	2013-07-15 00:00:00	Q3 2013	965A3516712769778BADFB1	172.76	1033.3655	342.86	690.5055	-16.63	-29.37	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
441834298082561970312F8	383571	2008-08-15 22:01:41.973000000	D	36	Completed	2010-08-03 00:00:00	0.32885	0.305	0.295	NA	NA	NA	NA		0	6	NY	Laborer	Full-time	66	False	False		2008-08-01 06:39:50.723000000	600	619	2001-07-17 00:00:00	3	3	32	1	10	1	4	2	0	21	1	1	0	0	528	29	0.68	0	0.07	$25,000-49,999	True	2800	40CE34299392624862FA7B1	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	67	36135	1250	2008-08-29 00:00:00	Q3 2008	A46B34285957729354AE057	53.41	1801.6	1250	551.6	-18.08	0	0	0	0	1	0	0	0	22	Auto	FALSE
4419360057599959933EC94	1143614	2014-01-17 13:53:45.720000000	None	60	Current		0.17327	0.15	0.14	0.13203	0.0574	0.07463	5	B	7	1	CA	Other	Employed	230	True	False		2014-01-17 13:53:48	700	719	1994-04-12 00:00:00	13	13	34	11	667	2	2	0	0	1	0	0	26958	0.52	21536	32	1	2	0.21	$75,000-99,999	True	7916.666667	22A6370455225763283D069	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	2	130222	25000	2014-01-31 00:00:00	Q1 2014	1DD53704018265091A15D9F	594.75	584.476	307.08	277.396	-19.18	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
441D352751932074117F9DB	528207	2011-09-19 16:26:05.260000000	None	12	Completed	2012-09-23 00:00:00	0.15077	0.0929	0.0829	0.0827	0.026	0.0567	6	A	8	7	FL	Professor	Full-time	27	False	False		2011-09-19 16:26:03	660	679	1997-09-29 00:00:00	4	4	27	2	116	0	0	0	0	0	1	0	3795	0.96	145	14	0.93	0	0.18	$25,000-49,999	True	3833.333333	84B636295461575336A6CB8	1	35	33	2	0	3000	0.01	25	0	NA	30	53592	2000	2011-09-23 00:00:00	Q3 2011	D39D3415427459825BB0FC1	175.17	2102.12	2000	102.12	-10.99	0	0	0	0	1	0	0	0	45	Other	TRUE
441E3603147607586104D98	1237233	2014-02-26 13:55:16.003000000	None	36	Current		0.22966	0.192	0.182	0.1681	0.0899	0.0782	4	C	4	1	GA	Other	Self-employed	105	True	False		2014-02-26 13:55:18	640	659	2005-12-06 00:00:00	11	11	18	11	504	0	4	2	304	0	1	0	14020	0.88	1806	15	0.87	1	NA	$50,000-74,999	False	4666.666667	617737080184343376916B4	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	133893	15000	2014-03-03 00:00:00	Q1 2014	7FBA370654844896182BC7A	551.36	0	0	0	0	0	0	0	0	1	0	0	0	229	Debt Consolidation	TRUE
44253523253358180BDA848	522030	2011-08-15 09:36:18.207000000	None	36	Completed	2014-01-03 00:00:00	0.27467	0.2399	0.2299	0.2243	0.1	0.1243	3	D	4	1	FL	Professional	Self-employed	78	False	False		2011-08-01 06:29:41	680	699	2003-01-02 00:00:00	23	21	26	19	760	2	5	0	0	0	0	0	27085	0.44	33955	26	1	2	NA	$75,000-99,999	False	7166.666667	FA1236269977557937FA7AB	2	55	55	0	0	8500	2702.63	-26	0	NA	31	52401	10000	2011-08-18 00:00:00	Q3 2011	F6EE34252526181124F4837	392.28	13898.84	10000	3898.84	-162.5	0	0	0	0	1	0	0	0	59	Debt Consolidation	TRUE
442B3600367232594A5A30B	1096807	2014-01-09 18:30:29.960000000	None	36	Current		0.32446	0.285	0.275	0.25006	0.1475	0.10256	2	E	2	1	NY	Sales - Retail	Employed	32	False	False		2014-01-09 18:30:32	640	659	1992-10-29 00:00:00	11	11	34	9	744	1	5	0	0	0	0	0	31861	0.98	391	23	1	0	0.21	$100,000+	True	13333.333333	AD073703854379430DBE85E	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	2	125850	4000	2014-01-14 00:00:00	Q1 2014	A68F3703563648712E258DA	166.54	166.54	69.72	96.82	-3.4	0	0	0	0	1	0	0	0	3	Debt Consolidation	TRUE
4437354879903084641C2D5	593023	2012-05-25 13:55:59.553000000	None	60	Past Due (16-30 days)		0.27462	0.2489	0.2389	0.2332	0.089	0.1442	4	C	7	7	GA	Other	Not employed	8	False	False		2012-05-25 13:55:55	720	739	2003-05-13 00:00:00	3	3	20	3	230	1	1	0	0	0	0	0	6472	0.58	4528	11	1	0	NA	Not employed	False	0	7D92365427162575959F4A9	NA	NA	NA	NA	NA	NA	NA	NA	26	NA	21	67768	5000	2012-06-12 00:00:00	Q2 2012	77A93549102197343DE6F5B	146.43	2767.17	899.87	1867.3	-62.32	-36.6	0	0	0	1	0	0	0	41	Other	TRUE
443A3370259523550891096	44775	2006-10-04 13:21:00.223000000	HR	36	Chargedoff	2008-01-16 00:00:00	0.22744	0.22	0.215	NA	NA	NA	NA		0	0	AZ	Clerical	Not available	NA	False	True	FE113364863511529673D04	2006-09-28 19:55:11.090000000	500	519	2004-03-09 00:00:00	NA	NA	7	2	58	38	50	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0.2	Not displayed	True	2500	9DE6337073752413383FEA1	NA	NA	NA	NA	NA	NA	NA	NA	2366	15	89	3964	2500	2006-10-17 00:00:00	Q4 2006	85F23369492839268A572AF	95.48	954.8	539.73	415.07	-9.44	0	1960.28	1960.27	0	1	0	0	0	42	Not Available	FALSE
44533456828592097530A39	416319	2009-07-13 20:06:12.253000000	None	36	Completed	2010-03-29 00:00:00	0.10588	0.085	0.075	0.06	0.015	0.06	7	AA	8	2	CA	Other	Full-time	4	True	False		2009-07-13 19:53:28	820	839	1992-06-01 00:00:00	12	9	35	7	482	1	4	0	0	0	0	0	2681	0.26	7319	34	1	2	0.14	$100,000+	True	9166.666667	9FAF35626669100711D0DE4	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	55	38095	6000	2009-08-05 00:00:00	Q3 2009	A42D34501918927586F43EA	189.41	6301.38	6000	301.38	-35.46	0	0	0	0	1	0	0	0	271	Home Improvement	TRUE
5D5B3590836785450B4934D	962955	2013-10-04 22:15:12.307000000	None	36	Current		0.22108	0.184	0.174	0.16214	0.0749	0.08724	4	C	4	1	OH		Other	0	True	False		2013-10-04 22:15:16	720	739	1981-09-01 00:00:00	16	15	55	19	628	1	5	0	0	0	0	0	17841	0.6	11714	51	1	1	0.54	$25,000-49,999	True	2274.5	FA8C3694817393734BFB1C7	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	5	105104	4000	2013-10-09 00:00:00	Q4 2013	43E236953494863816C5D33	145.41	579.6236	341.49	238.1336	-13.05	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
